gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,observed_by,year_observed,species
male,elder,grey,yellow,grey,32.29563417569582,long,spiked,partial,rough,partially scaled,3.093758728115919,lithe,87.72653012218574,2,no,no,long,spiny,pointed,Ukraine,5,45.38406112430824,no,no,SR,1980,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.877395746923463,long,spiked,partial,rough,partially scaled,0.6997261986762564,lithe,9.359266261430458,2,no,no,long,spiny,pointed,Hungary,7,56.49211829687757,no,no,NK,1975,Ukrainian Ironbelly
female,elder,grey,yellow,grey,54.946556004013225,long,spiked,partial,rough,partially scaled,3.3388549245201387,lithe,85.91655345589902,2,no,no,long,spiny,pointed,Hungary,6,49.67900239184502,no,no,KN,1995,Ukrainian Ironbelly
female,adult,grey,red,grey,22.420908056370198,long,spiked,partial,rough,partially scaled,2.048877535525571,lithe,30.172846934514226,2,no,no,long,spiny,pointed,Hungary,7,48.380020395651826,no,no,NK,2008,Ukrainian Ironbelly
male,elder,grey,red,grey,30.299161789509682,long,spiked,partial,rough,partially scaled,4.569776611564911,lithe,93.35057738016053,2,no,no,long,spiny,pointed,Hungary,7,48.37128498426503,no,no,CT,2007,Ukrainian Ironbelly
male,elder,grey,red,grey,47.77206757171385,long,spiked,partial,rough,partially scaled,3.792073751111153,lithe,97.60408101797032,2,no,no,long,spiny,pointed,Ukraine,5,46.54576538444382,no,no,WX,1983,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.602322503841249,long,spiked,partial,rough,partially scaled,0.7039749028185761,lithe,8.353420979592892,2,no,no,long,spiny,pointed,Romania,7,59.52081597215286,no,no,WX,2019,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.6474593770899775,long,spiked,partial,rough,partially scaled,0.5285626326173286,lithe,9.359886052093104,2,no,no,long,spiny,pointed,Hungary,6,50.06782826741091,no,no,NK,1988,Ukrainian Ironbelly
male,adult,grey,red,grey,19.695792371834152,long,spiked,partial,rough,partially scaled,1.1835458748726801,lithe,41.56668214277735,2,no,no,long,spiny,pointed,Hungary,6,47.68118573539249,no,yes,FF,1983,Ukrainian Ironbelly
male,adult,grey,red,grey,17.430576946042997,long,spiked,partial,rough,partially scaled,1.350071342808019,lithe,40.19140018743391,2,no,no,long,spiny,pointed,Hungary,6,49.84479323085962,no,no,WX,1986,Ukrainian Ironbelly
male,adult,grey,red,grey,12.413709271266846,long,spiked,partial,rough,partially scaled,1.1130249895741522,lithe,47.93868132976643,2,no,no,long,spiny,pointed,Hungary,7,47.66530494041483,no,no,OK,1987,Ukrainian Ironbelly
male,elder,grey,red,grey,54.690045808618756,long,spiked,partial,rough,partially scaled,4.728969508180846,lithe,71.60718278613756,2,no,no,long,spiny,pointed,Hungary,7,48.958629164318815,no,no,KN,1999,Ukrainian Ironbelly
male,adult,grey,yellow,grey,18.61273172501823,long,spiked,partial,rough,partially scaled,1.3516563114368179,lithe,40.21057920293217,2,no,no,long,spiny,pointed,Romania,6,47.08924125865776,no,yes,BR,1983,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.392748597786501,long,spiked,partial,rough,partially scaled,0.7543204815205371,lithe,8.415681136602936,2,no,no,long,spiny,pointed,Ukraine,7,56.86160934315191,no,no,TR,2013,Ukrainian Ironbelly
male,elder,grey,yellow,grey,50.13383266671079,long,spiked,partial,rough,partially scaled,4.546751387809652,lithe,98.87560139849393,2,no,no,long,spiny,pointed,Hungary,5,47.00671729357897,no,no,CT,1984,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.156196357149562,long,spiked,partial,rough,partially scaled,0.9959992170777907,lithe,9.628762942695687,2,no,no,long,spiny,pointed,Ukraine,6,54.38767137427929,no,no,SX,1989,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.296569312935168,long,spiked,partial,rough,partially scaled,0.828948147985489,lithe,8.714830081783756,2,no,no,long,spiny,pointed,Hungary,6,51.3656921550936,no,no,TX,1983,Ukrainian Ironbelly
male,adult,grey,yellow,grey,11.291067979020326,long,spiked,partial,rough,partially scaled,1.2595123767267178,lithe,46.936609874843384,2,no,no,long,spiny,pointed,Romania,6,47.374399169868944,no,no,OH,1976,Ukrainian Ironbelly
female,adult,grey,red,grey,19.51587453857915,long,spiked,partial,rough,partially scaled,2.693126334703665,lithe,44.81679366968185,2,no,no,long,spiny,pointed,Hungary,7,45.02513460172205,no,yes,SX,2020,Ukrainian Ironbelly
male,adult,grey,red,grey,18.426883769811198,long,spiked,partial,rough,partially scaled,1.141904878831955,lithe,47.98823924568103,2,no,no,long,spiny,pointed,Romania,7,48.398271447752236,no,no,KN,2018,Ukrainian Ironbelly
male,adult,grey,yellow,grey,13.810750811196552,long,spiked,partial,rough,partially scaled,1.1010339991633704,lithe,49.09256860404267,2,no,no,long,spiny,pointed,Hungary,5,49.88309812617008,no,no,SX,2008,Ukrainian Ironbelly
male,elder,grey,yellow,grey,41.8324137992693,long,spiked,partial,rough,partially scaled,3.823084679957717,lithe,66.93761598073418,2,no,no,long,spiny,pointed,Ukraine,6,48.48902874327132,no,no,SX,1992,Ukrainian Ironbelly
female,adult,grey,red,grey,22.486689644345184,long,spiked,partial,rough,partially scaled,2.7522394716814693,lithe,32.569424307221595,2,no,no,long,spiny,pointed,Ukraine,7,45.899864739096266,no,no,OK,1987,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.078794838893704,long,spiked,partial,rough,partially scaled,0.7826174734119715,lithe,8.912135522042586,2,no,no,long,spiny,pointed,Hungary,5,50.86519874920352,no,no,VM,1999,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.039895199408222,long,spiked,partial,rough,partially scaled,0.982165763303652,lithe,8.454505123949003,2,no,no,long,spiny,pointed,Romania,6,56.229933978122546,no,no,LM,2020,Ukrainian Ironbelly
male,elder,grey,yellow,grey,47.65044646229835,long,spiked,partial,rough,partially scaled,3.8041755780690165,lithe,78.46534447593343,2,no,no,long,spiny,pointed,Hungary,5,47.775873513082054,no,no,BB,1989,Ukrainian Ironbelly
male,adult,grey,red,grey,13.20535605331251,long,spiked,partial,rough,partially scaled,1.603918246510219,lithe,44.637865264900626,2,no,no,long,spiny,pointed,Romania,7,49.154149951182156,no,no,NN,2014,Ukrainian Ironbelly
male,elder,grey,yellow,grey,46.87456915390851,long,spiked,partial,rough,partially scaled,4.582620722626537,lithe,76.12426745573893,2,no,no,long,spiny,pointed,Hungary,5,47.81840444105624,no,no,SX,2016,Ukrainian Ironbelly
male,adult,grey,yellow,grey,17.77437225751433,long,spiked,partial,rough,partially scaled,1.930027961814829,lithe,49.990493329601385,2,no,no,long,spiny,pointed,Ukraine,7,46.481512318895106,no,yes,FF,1989,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.612577278849052,long,spiked,partial,rough,partially scaled,0.7784429930818221,lithe,8.069632688629454,2,no,no,long,spiny,pointed,Ukraine,6,53.69545616967267,no,no,SR,1991,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.634621935194387,long,spiked,partial,rough,partially scaled,0.7158407990287895,lithe,8.883003127194835,2,no,no,long,spiny,pointed,Hungary,5,52.37448721532688,no,no,SR,1992,Ukrainian Ironbelly
female,elder,grey,red,grey,60.735871184324694,long,spiked,partial,rough,partially scaled,3.3264594587940977,lithe,90.50039638869342,2,no,no,long,spiny,pointed,Ukraine,5,49.37861094841865,no,no,NR,2002,Ukrainian Ironbelly
female,adult,grey,yellow,grey,18.116170902387243,long,spiked,partial,rough,partially scaled,2.9776529201408,lithe,37.96783123891744,2,no,no,long,spiny,pointed,Hungary,5,47.82265402052144,no,no,BB,1993,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.271361794179255,long,spiked,partial,rough,partially scaled,0.6806872514060478,lithe,9.991565070875666,2,no,no,long,spiny,pointed,Romania,5,54.045260626068476,no,no,CT,2016,Ukrainian Ironbelly
female,elder,grey,red,grey,52.13937622051063,long,spiked,partial,rough,partially scaled,3.391247044089456,lithe,99.51198608995377,2,no,no,long,spiny,pointed,Romania,5,45.44172326132765,no,no,U,1981,Ukrainian Ironbelly
male,adult,grey,yellow,grey,15.641809560223379,long,spiked,partial,rough,partially scaled,1.633187069536437,lithe,44.21519788960827,2,no,no,long,spiny,pointed,Romania,6,49.67509698773484,no,no,TR,1993,Ukrainian Ironbelly
female,adult,grey,yellow,grey,17.816036425262432,long,spiked,partial,rough,partially scaled,2.6340887207315697,lithe,31.53560580020131,2,no,no,long,spiny,pointed,Romania,5,48.901861897564785,no,yes,U,1988,Ukrainian Ironbelly
male,elder,grey,red,grey,31.575703138567295,long,spiked,partial,rough,partially scaled,3.7734213884526238,lithe,95.27078180876998,2,no,no,long,spiny,pointed,Hungary,6,47.259937294399386,no,no,OK,2014,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.520449105957833,long,spiked,partial,rough,partially scaled,0.684940151609708,lithe,8.97473610286633,2,no,no,long,spiny,pointed,Ukraine,5,51.713935731487524,no,no,TX,2012,Ukrainian Ironbelly
female,elder,grey,red,grey,56.10466367388905,long,spiked,partial,rough,partially scaled,3.285463126842919,lithe,90.87614108095406,2,no,no,long,spiny,pointed,Ukraine,7,46.789174211832176,no,no,CT,2010,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.792032338210275,long,spiked,partial,rough,partially scaled,0.9303454174334211,lithe,8.099577233434392,2,no,no,long,spiny,pointed,Hungary,6,51.27543161958673,no,no,BR,1988,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.907744116570955,long,spiked,partial,rough,partially scaled,0.5112639712499156,lithe,9.907297149824817,2,no,no,long,spiny,pointed,Hungary,6,54.26629553475733,no,no,TX,2006,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.685537178071277,long,spiked,partial,rough,partially scaled,0.9821103079297192,lithe,9.883726935659062,2,no,no,long,spiny,pointed,Romania,5,50.301205263589175,no,no,OH,1983,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.146371378913111,long,spiked,partial,rough,partially scaled,0.6408881665775484,lithe,8.330056746559672,2,no,no,long,spiny,pointed,Ukraine,7,59.575401285633355,no,no,BR,2002,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.090816109967186,long,spiked,partial,rough,partially scaled,0.7837132884835816,lithe,8.726630638293287,2,no,no,long,spiny,pointed,Ukraine,6,57.622482873819216,no,no,SX,1999,Ukrainian Ironbelly
male,elder,grey,red,grey,53.69043830357498,long,spiked,partial,rough,partially scaled,3.1068619292187334,lithe,81.27444479645689,2,no,no,long,spiny,pointed,Ukraine,6,45.49532248128272,no,no,AB,2008,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.735140779685449,long,spiked,partial,rough,partially scaled,0.614167069738075,lithe,8.630961348960035,2,no,no,long,spiny,pointed,Romania,6,50.54075500438624,no,no,LM,1989,Ukrainian Ironbelly
female,elder,grey,yellow,grey,52.71745704497487,long,spiked,partial,rough,partially scaled,3.6639583814152012,lithe,104.96251028172188,2,no,no,long,spiny,pointed,Romania,6,46.01463373489602,no,no,BR,1998,Ukrainian Ironbelly
male,adult,grey,red,grey,18.970329759888195,long,spiked,partial,rough,partially scaled,1.5470331311320893,lithe,40.41939356936535,2,no,no,long,spiny,pointed,Hungary,6,46.3381517923768,no,yes,WX,1991,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.515052741030048,long,spiked,partial,rough,partially scaled,0.5883760109898517,lithe,9.41347959735001,2,no,no,long,spiny,pointed,Ukraine,6,57.27115867136442,no,no,OH,2021,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.5130772784812665,long,spiked,partial,rough,partially scaled,0.5455976751649556,lithe,8.571936421825967,2,no,no,long,spiny,pointed,Ukraine,6,57.657398280930735,no,no,OK,1991,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.994682766039375,long,spiked,partial,rough,partially scaled,0.6981248439596981,lithe,9.669311942180038,2,no,no,long,spiny,pointed,Hungary,7,53.86097651194217,no,no,DR,2002,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.156909701433109,long,spiked,partial,rough,partially scaled,0.6877656913115782,lithe,9.00068100692627,2,no,no,long,spiny,pointed,Hungary,6,59.3774732205371,no,no,AB,2008,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.318661147171376,long,spiked,partial,rough,partially scaled,0.8017251336408306,lithe,8.507845685887823,2,no,no,long,spiny,pointed,Romania,5,56.7033903294179,no,no,CT,1976,Ukrainian Ironbelly
female,elder,grey,red,grey,62.45983265056528,long,spiked,partial,rough,partially scaled,3.6248811970131807,lithe,92.6607893341281,2,no,no,long,spiny,pointed,Romania,5,45.062122966047866,no,no,CT,1988,Ukrainian Ironbelly
female,adult,grey,yellow,grey,16.98374198847328,long,spiked,partial,rough,partially scaled,2.1840651211816953,lithe,45.13189116469061,2,no,no,long,spiny,pointed,Romania,5,49.66293502628525,no,no,NN,1998,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.430312809605721,long,spiked,partial,rough,partially scaled,0.9792084208310661,lithe,9.378705214363146,2,no,no,long,spiny,pointed,Romania,5,56.21794868491962,no,no,OK,2000,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.965449518069461,long,spiked,partial,rough,partially scaled,0.523628354436766,lithe,9.707402003705488,2,no,no,long,spiny,pointed,Ukraine,5,56.13925949559969,no,no,CT,2004,Ukrainian Ironbelly
female,elder,grey,yellow,grey,49.44135188273425,long,spiked,partial,rough,partially scaled,3.1062851768993633,lithe,106.37605987418321,2,no,no,long,spiny,pointed,Romania,7,47.789135619234955,no,no,SX,1992,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.64938617711351,long,spiked,partial,rough,partially scaled,0.5426124393106975,lithe,8.73152092565239,2,no,no,long,spiny,pointed,Hungary,7,53.755484193377704,no,no,BB,2005,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.513811774479807,long,spiked,partial,rough,partially scaled,0.629201428239942,lithe,8.29498957683886,2,no,no,long,spiny,pointed,Romania,5,52.780058529703,no,no,SR,2017,Ukrainian Ironbelly
female,adult,grey,yellow,grey,20.792875260026573,long,spiked,partial,rough,partially scaled,2.4881879044964483,lithe,46.10805877981759,2,no,no,long,spiny,pointed,Ukraine,7,46.77402042794205,no,no,AB,1990,Ukrainian Ironbelly
female,adult,grey,red,grey,22.71225570209012,long,spiked,partial,rough,partially scaled,2.051161276225633,lithe,40.288730759855625,2,no,no,long,spiny,pointed,Hungary,7,48.04064551203042,no,no,U,1994,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.527904945372212,long,spiked,partial,rough,partially scaled,0.9258387641321506,lithe,8.154797938178374,2,no,no,long,spiny,pointed,Hungary,7,53.44547300476392,no,no,TR,2016,Ukrainian Ironbelly
male,adult,grey,yellow,grey,17.507593394549936,long,spiked,partial,rough,partially scaled,1.276327324883872,lithe,48.20656769006117,2,no,no,long,spiny,pointed,Ukraine,7,48.444817725220915,no,yes,WX,1999,Ukrainian Ironbelly
male,elder,grey,yellow,grey,46.2539848652665,long,spiked,partial,rough,partially scaled,4.702394139496831,lithe,79.0094306681242,2,no,no,long,spiny,pointed,Romania,7,46.6545473652924,no,no,OK,1983,Ukrainian Ironbelly
male,elder,grey,yellow,grey,55.39825568067539,long,spiked,partial,rough,partially scaled,4.2364541160941265,lithe,88.60614574437413,2,no,no,long,spiny,pointed,Hungary,7,45.698167104037,no,no,DR,2006,Ukrainian Ironbelly
male,elder,grey,red,grey,38.384628231269254,long,spiked,partial,rough,partially scaled,4.7548309014315455,lithe,82.97220813241378,2,no,no,long,spiny,pointed,Ukraine,7,46.40750221656352,no,no,LM,1980,Ukrainian Ironbelly
female,elder,grey,red,grey,52.477787410685885,long,spiked,partial,rough,partially scaled,3.7662420555327896,lithe,91.23627003982836,2,no,no,long,spiny,pointed,Ukraine,5,46.91088263200658,no,no,BB,2021,Ukrainian Ironbelly
male,juvenile,grey,red,grey,4.441193413295036,long,spiked,partial,rough,partially scaled,0.9036947229361453,lithe,9.710330436792658,2,no,no,long,spiny,pointed,Hungary,6,56.705430297888896,no,no,TR,1977,Ukrainian Ironbelly
female,juvenile,grey,red,grey,4.516547723985873,long,spiked,partial,rough,partially scaled,0.5441448413492567,lithe,9.813661528797233,2,no,no,long,spiny,pointed,Ukraine,6,55.104422434888605,no,no,DR,1979,Ukrainian Ironbelly
female,elder,grey,red,grey,48.50793742731996,long,spiked,partial,rough,partially scaled,3.367167038940905,lithe,95.05285637494573,2,no,no,long,spiny,pointed,Hungary,7,45.74727819309402,no,no,TR,1989,Ukrainian Ironbelly
female,adult,grey,yellow,grey,20.9477153998397,long,spiked,partial,rough,partially scaled,2.8787156031230188,lithe,36.78269643951544,2,no,no,long,spiny,pointed,Ukraine,7,48.994804725189496,no,yes,CT,1989,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.438636816168765,long,spiked,partial,rough,partially scaled,0.7205529130474462,lithe,9.088395567992313,2,no,no,long,spiny,pointed,Romania,5,56.4711326182828,no,no,BB,1982,Ukrainian Ironbelly
female,juvenile,grey,yellow,grey,4.129109411517689,long,spiked,partial,rough,partially scaled,0.9876904386238631,lithe,8.053693316620196,2,no,no,long,spiny,pointed,Ukraine,6,53.45308588380251,no,no,VM,2019,Ukrainian Ironbelly
male,elder,grey,red,grey,33.73441307088777,long,spiked,partial,rough,partially scaled,3.0293610509556124,lithe,86.49755439294424,2,no,no,long,spiny,pointed,Hungary,5,47.604024443032785,no,no,NN,1988,Ukrainian Ironbelly
female,adult,grey,yellow,grey,23.632275753433,long,spiked,partial,rough,partially scaled,2.1113451501697633,lithe,40.748221745713096,2,no,no,long,spiny,pointed,Romania,5,48.269463670059366,no,yes,AB,1992,Ukrainian Ironbelly
male,adult,grey,red,grey,12.650007738221047,long,spiked,partial,rough,partially scaled,1.515721392096522,lithe,47.64122947059269,2,no,no,long,spiny,pointed,Romania,6,46.75616666154567,no,no,OK,2016,Ukrainian Ironbelly
female,elder,grey,yellow,grey,43.62727707611685,long,spiked,partial,rough,partially scaled,3.3185541368159184,lithe,93.32027677421634,2,no,no,long,spiny,pointed,Hungary,6,48.1690173753316,no,no,SX,2008,Ukrainian Ironbelly
male,juvenile,grey,yellow,grey,4.185437445713291,long,spiked,partial,rough,partially scaled,0.9570472632288343,lithe,8.900553866063644,2,no,no,long,spiny,pointed,Romania,5,53.15983688706398,no,no,NR,2011,Ukrainian Ironbelly
female,elder,grey,red,grey,43.50174914131256,long,spiked,partial,rough,partially scaled,3.2724118148667776,lithe,93.78714204238737,2,no,no,long,spiny,pointed,Romania,5,47.35145808111552,no,no,SR,1979,Ukrainian Ironbelly
female,elder,grey,yellow,grey,63.30033889628288,long,spiked,partial,rough,partially scaled,3.7007625596728184,lithe,87.69775847199358,2,no,no,long,spiny,pointed,Romania,6,46.00505932983567,no,no,TX,1987,Ukrainian Ironbelly
male,adult,grey,red,grey,10.759349514809326,long,spiked,partial,rough,partially scaled,1.2090978706620352,lithe,49.27485336895296,2,no,no,long,spiny,pointed,Ukraine,5,45.80661466438674,no,yes,BR,2017,Ukrainian Ironbelly
female,elder,grey,yellow,grey,50.022100893305144,long,spiked,partial,rough,partially scaled,3.6326672668207896,lithe,81.67361506201657,2,no,no,long,spiny,pointed,Hungary,5,47.036535491878965,no,no,KN,2018,Ukrainian Ironbelly
